id,cliente_id,produto_id,quantidade,data_venda,valor_total
1261,144,162,8,2025-07-06 22:27:11.519241,1553.12
1262,530,231,3,2025-03-30 06:30:33.231337,1310.46
1263,741,52,6,2025-04-12 07:45:56.876642,2178.12
1264,183,46,5,2024-12-06 20:50:41.957639,98.6
1265,690,354,9,2024-12-25 20:56:34.131787,1390.14
1266,587,240,6,2025-05-16 08:06:33.498436,1402.8
1267,522,150,9,2025-05-10 10:32:24.844882,3816.18
1268,114,470,8,2024-12-25 05:29:35.014554,973.44
1269,72,39,7,2024-12-15 04:53:51.782221,2959.81
1270,620,388,1,2025-03-31 16:08:58.661520,446.58
1271,543,321,4,2025-06-08 08:23:24.662296,608.16
1272,98,362,3,2025-01-23 07:34:08.770072,158.82
1273,895,260,7,2025-01-09 02:59:44.155363,3445.19
1274,108,198,3,2025-04-26 11:28:52.554669,198.87
1275,429,161,7,2025-10-16 00:01:42.692559,2066.4
1276,974,233,2,2025-03-11 07:39:59.133125,517.24
1277,892,144,3,2025-09-05 14:47:54.347116,567.15
1278,176,175,4,2025-03-04 21:18:58.888998,1494.16
1279,105,15,1,2025-01-21 18:28:10.143960,262.73
1280,19,349,5,2025-06-01 15:06:27.848190,1891.5
1281,222,269,5,2024-11-18 20:23:55.608263,604.45
1282,135,428,8,2025-06-15 16:40:37.296624,1291.84
1283,521,276,6,2025-04-29 07:21:06.340028,2640.0
1284,457,51,6,2025-08-14 14:40:08.124610,1584.96
1285,343,439,9,2024-11-20 22:41:35.193474,2900.88
1286,467,389,5,2024-11-07 00:49:58.481092,2046.4
1287,909,245,9,2025-08-26 07:33:15.448979,3138.21
1288,146,99,7,2025-07-10 06:06:28.930901,1541.82
1289,67,83,8,2025-08-08 10:48:13.510601,424.4
1290,264,443,8,2025-05-05 14:05:14.781581,2717.6
1291,675,406,3,2025-02-14 18:11:52.530403,1251.69
1292,493,37,3,2025-04-14 01:11:28.315751,979.83
1293,526,291,1,2025-03-03 06:08:25.816650,220.07
1294,474,321,9,2025-08-03 12:07:02.629348,1368.36
1295,579,478,4,2025-01-06 00:20:08.186137,488.12
1296,568,238,4,2024-12-17 05:50:34.274888,1358.12
1297,291,437,7,2025-10-14 18:23:15.552046,590.31
1298,725,456,2,2025-07-22 23:27:34.450753,965.1
1299,807,424,4,2025-01-31 09:06:11.640467,335.6
1300,963,453,4,2025-10-25 19:01:35.556158,490.0
1301,54,123,1,2025-03-05 16:34:53.577778,134.79
1302,813,224,6,2025-07-05 14:11:20.608866,1109.04
1303,30,370,4,2025-04-10 18:47:55.657461,648.64
1304,240,92,5,2025-07-10 15:55:51.725177,1810.0
1305,507,323,1,2025-07-01 09:41:44.557290,150.17
1306,481,460,8,2025-03-04 02:27:53.420952,1190.48
1307,485,407,2,2025-04-04 19:31:51.527873,672.68
1308,61,162,6,2025-06-04 13:43:48.638803,1164.84
1309,829,250,2,2025-02-08 23:32:49.289884,434.38
1310,641,463,9,2025-03-31 12:13:40.888026,1175.04
1311,342,202,5,2025-05-02 09:25:45.502845,1254.05
1312,149,308,3,2024-12-17 07:39:02.957284,370.38
1313,978,253,7,2025-03-26 00:42:41.959383,2400.37
1314,96,6,1,2025-05-21 19:22:05.116873,459.41
1315,868,386,1,2025-05-28 08:29:55.839348,150.44
1316,628,448,4,2025-09-04 07:49:20.258333,1379.52
1317,789,173,8,2025-07-17 12:25:35.620980,841.6
1318,225,421,6,2025-08-05 12:57:57.385436,2423.1
1319,393,292,3,2025-07-19 10:29:58.386654,590.19
1320,747,227,3,2025-07-01 15:22:21.203150,1053.45
1321,795,499,3,2025-10-16 15:43:14.848155,645.12
1322,20,445,5,2025-02-13 20:07:22.919640,944.4
1323,29,254,1,2025-08-05 10:29:58.212782,82.77
1324,776,229,4,2025-04-26 03:38:46.140585,1811.48
1325,230,405,3,2025-04-05 06:05:43.153963,151.32
1326,642,180,8,2025-07-02 15:14:42.315402,85.12
1327,874,181,7,2024-12-31 06:05:27.966832,2466.17
1328,4,319,6,2025-08-25 00:08:12.637841,2649.42
1329,433,198,6,2025-01-18 18:13:46.418021,397.74
1330,542,397,7,2024-12-12 17:24:25.716959,2399.53
1331,275,70,4,2025-02-09 21:10:22.257961,784.68
1332,969,181,7,2025-09-27 20:06:56.312438,2466.17
1333,580,350,3,2025-04-26 08:04:23.660550,618.66
1334,33,130,6,2025-03-18 18:27:20.159527,1975.44
1335,834,42,9,2025-10-07 12:55:53.444070,2953.35
1336,580,117,4,2025-02-19 01:10:50.042423,88.64
1337,725,249,5,2025-06-26 19:17:23.041456,1424.1
1338,960,349,5,2025-01-04 05:18:57.818956,1891.5
1339,44,220,8,2025-05-12 23:34:06.500033,3727.6
1340,426,234,1,2025-11-03 19:50:27.084683,214.59
1341,101,200,1,2025-06-15 23:36:05.641050,302.1
1342,459,344,4,2025-04-24 03:38:47.361803,853.2
1343,42,452,2,2025-09-10 04:09:22.056821,656.0
1344,361,213,4,2025-08-24 17:52:33.641540,1748.04
1345,103,343,8,2025-08-21 11:47:09.527652,3922.96
1346,448,64,8,2025-05-20 10:58:46.670660,889.44
1347,647,447,8,2025-08-27 05:46:54.671349,2555.2
1348,157,417,6,2025-07-08 03:47:01.657430,1047.6
1349,958,266,3,2025-04-06 13:59:58.014572,781.59
1350,116,30,8,2025-01-05 09:08:13.587900,638.08
1351,207,32,8,2024-12-02 16:43:17.470364,712.32
1352,584,294,3,2025-02-20 16:43:29.771731,906.66
1353,25,386,5,2025-05-31 12:19:33.816670,752.2
1354,391,446,1,2024-12-17 15:27:52.033729,388.75
1355,804,227,4,2025-07-24 06:58:20.587315,1404.6
1356,29,271,6,2024-12-13 23:09:59.157105,1700.28
1357,477,294,9,2025-04-04 14:23:09.384209,2719.98
1358,330,474,7,2025-09-10 18:19:58.572185,2637.74
1359,591,12,1,2025-01-18 14:57:30.993073,339.07
1360,836,220,8,2025-10-10 21:36:59.006707,3727.6
1361,169,313,9,2025-04-18 17:29:01.562420,1023.21
1362,963,36,3,2025-01-12 20:37:07.417743,1184.49
1363,245,471,4,2025-08-09 19:31:38.513817,606.36
1364,512,489,1,2025-04-12 01:31:40.635827,15.38
1365,830,126,8,2025-02-10 03:09:48.503740,2058.72
1366,309,354,4,2024-12-30 11:11:56.482223,617.84
1367,439,112,1,2025-08-28 20:17:12.092551,428.42
1368,515,14,8,2025-03-18 04:35:18.151911,1954.88
1369,744,470,3,2025-04-25 17:45:30.148914,365.04
1370,555,148,2,2025-04-17 09:42:07.705980,417.24
1371,960,69,2,2025-03-04 02:39:46.454613,869.24
1372,612,108,7,2025-02-15 15:49:55.292271,226.94
1373,936,304,9,2025-02-05 16:38:32.355706,2834.55
1374,640,373,3,2025-05-11 13:03:06.196692,1247.97
1375,836,272,4,2024-11-15 00:55:19.760099,506.68
1376,505,242,9,2025-02-17 14:11:10.541403,1446.03
1377,441,241,6,2024-11-10 01:23:39.468920,464.04
1378,397,135,4,2025-03-14 16:26:43.598090,772.84
1379,867,253,8,2025-03-11 00:57:05.333795,2743.28
1380,478,34,3,2025-03-17 16:22:41.661188,64.08
1381,102,132,3,2025-09-27 21:47:42.809381,511.35
1382,366,326,9,2025-06-27 01:50:00.075351,3922.65
1383,710,233,9,2025-03-15 14:05:01.840747,2327.58
1384,648,69,6,2025-04-01 09:58:36.611615,2607.72
1385,365,223,4,2024-12-14 06:43:04.212811,1160.4
1386,968,346,3,2025-03-02 08:25:33.565670,546.84
1387,878,396,9,2024-12-19 22:40:26.820334,4398.93
1388,642,434,2,2025-07-04 08:28:50.033914,33.64
1389,274,246,1,2025-07-07 07:20:07.017565,43.51
1390,691,269,7,2025-09-14 04:35:28.221289,846.23
1391,74,414,5,2024-12-28 01:50:00.684198,818.05
1392,941,444,6,2025-11-04 19:38:33.280682,906.6
1393,605,441,1,2025-05-09 09:21:49.095532,494.63
1394,659,471,2,2025-03-02 04:06:18.858804,303.18
1395,703,95,2,2025-09-11 21:21:53.931076,872.12
1396,366,335,2,2025-03-27 00:59:40.650080,239.18
1397,817,367,2,2025-10-11 16:38:34.853866,354.7
1398,584,496,3,2025-08-12 01:13:19.408069,756.39
1399,291,165,2,2025-01-25 09:26:00.313179,49.1
1400,382,3,9,2025-03-28 17:54:57.712734,3203.82
1401,73,19,1,2025-03-27 17:55:21.882250,248.08
1402,121,455,1,2025-01-26 12:36:07.232131,33.19
1403,202,420,5,2025-08-10 05:29:46.809420,281.4
1404,894,469,7,2025-04-11 07:18:05.808056,3055.99
1405,182,203,4,2025-04-05 07:51:12.216073,815.24
1406,408,415,8,2025-08-08 14:08:28.792086,1921.84
1407,800,401,4,2025-06-25 03:46:15.801999,888.04
1408,766,449,8,2025-06-22 09:11:59.577645,1042.16
1409,742,494,5,2025-03-21 12:02:08.060415,1573.8
1410,646,22,3,2025-05-02 03:36:55.938338,177.78
1411,479,335,1,2025-07-15 01:21:41.345684,119.59
1412,601,436,9,2025-03-14 05:27:56.736273,1286.1
1413,417,82,3,2025-03-12 01:38:05.369223,1085.73
1414,544,337,3,2025-08-28 18:56:29.253220,1348.02
1415,799,362,3,2024-11-30 23:32:37.238998,158.82
1416,309,473,6,2025-05-29 05:57:04.695475,2783.58
1417,304,297,2,2025-09-26 21:28:01.120292,54.08
1418,234,11,3,2025-03-18 21:03:56.304893,382.26
1419,923,336,5,2024-11-19 02:04:48.328800,1764.5
1420,867,2,8,2025-09-05 09:20:59.182811,3722.48
1421,28,295,6,2024-11-28 19:57:23.749936,2251.62
1422,239,231,3,2025-09-21 23:14:12.994789,1310.46
1423,476,33,4,2024-12-21 21:45:57.878765,1728.92
1424,463,142,8,2025-04-11 05:27:08.114755,2908.08
1425,362,381,7,2025-07-06 04:05:43.960794,108.64
1426,991,302,7,2024-11-18 02:10:05.635385,3493.98
1427,430,245,2,2025-08-13 05:41:16.906105,697.38
1428,543,463,2,2025-01-08 06:18:35.348706,261.12
1429,326,491,4,2025-06-24 20:16:20.480598,398.0
1430,353,245,8,2025-01-22 13:26:44.932905,2789.52
1431,107,212,4,2025-08-18 19:51:04.130321,669.0
1432,366,326,9,2024-11-12 07:58:18.822660,3922.65
1433,205,16,5,2025-07-13 15:23:11.778684,933.85
1434,694,134,7,2025-01-31 07:22:04.730413,859.11
1435,251,388,4,2024-11-14 02:59:50.134132,1786.32
1436,687,462,2,2025-08-14 19:47:57.141898,736.58
1437,949,58,4,2025-07-18 22:33:19.160475,661.24
1438,930,391,4,2025-03-27 06:18:32.651409,446.68
1439,738,443,8,2025-10-14 14:17:40.370882,2717.6
1440,290,395,6,2025-08-22 00:44:31.028336,556.08
1441,603,233,4,2025-06-13 22:52:06.395022,1034.48
1442,474,200,9,2025-06-11 09:06:55.326389,2718.9
1443,982,224,5,2025-05-07 19:44:20.229522,924.2
1444,836,483,9,2024-11-06 22:49:52.009223,813.6
1445,949,4,4,2024-12-26 08:28:03.174764,1174.92
1446,222,83,6,2024-11-15 15:57:59.909065,318.3
1447,30,482,5,2025-06-17 21:48:57.434558,741.1
1448,811,261,8,2025-05-20 13:45:50.337107,629.12
1449,470,263,5,2025-07-31 17:08:51.528579,145.3
1450,510,296,3,2025-02-01 07:07:10.876146,118.02
1451,773,423,1,2025-10-18 00:27:09.824265,213.13
1452,31,83,1,2025-02-05 06:31:07.820907,53.05
1453,786,102,3,2025-04-04 02:28:13.015218,1152.18
1454,457,448,7,2025-02-22 08:00:48.581154,2414.16
1455,877,366,9,2024-11-27 08:46:19.988631,1714.23
1456,94,219,3,2024-11-27 01:37:03.049351,361.65
1457,142,332,3,2025-10-25 07:32:35.561822,1314.81
1458,845,197,6,2025-04-21 02:40:32.630884,2253.3
1459,468,446,7,2025-05-25 06:54:41.686049,2721.25
1460,747,298,9,2024-12-22 03:21:36.910931,1693.35
1461,321,439,4,2025-10-11 03:45:35.317659,1289.28
1462,172,136,2,2024-11-13 04:14:14.730725,866.78
1463,575,25,1,2025-07-18 09:17:10.762072,142.46
1464,391,122,4,2025-10-30 02:16:46.216194,204.24
1465,953,74,7,2025-06-03 04:48:23.349382,2763.81
1466,399,167,3,2025-08-23 05:32:43.915731,840.75
1467,824,314,3,2025-03-04 11:05:09.729620,1191.63
1468,254,28,7,2025-03-26 12:07:40.486013,418.39
1469,549,360,8,2024-12-06 16:30:18.489664,283.92
1470,484,113,6,2025-02-24 05:20:35.874695,462.24
1471,182,364,6,2025-05-17 09:40:41.005118,2942.94
1472,838,477,1,2025-07-15 20:41:33.850732,142.83
1473,17,215,9,2025-01-09 23:06:17.065040,375.39
1474,382,178,1,2025-05-02 19:23:19.501923,196.89
1475,663,23,6,2025-02-23 20:07:31.017956,1906.08
1476,283,118,2,2025-04-19 06:22:53.591602,329.52
1477,389,3,9,2025-07-28 07:42:53.937121,3203.82
1478,585,41,8,2025-10-11 22:19:40.725824,2313.44
1479,138,376,1,2025-02-17 09:40:11.297314,256.22
1480,957,262,1,2025-02-02 15:03:43.738828,212.45
1481,323,493,4,2024-11-08 15:59:59.283673,220.08
1482,872,241,1,2025-01-25 16:42:00.720662,77.34
1483,272,470,5,2025-02-28 02:20:03.354095,608.4
1484,113,129,5,2025-09-19 17:59:58.023552,255.0
1485,319,403,1,2025-06-13 05:39:42.230826,37.06
1486,47,242,8,2025-08-21 18:39:25.809646,1285.36
1487,872,181,6,2025-05-14 00:01:46.918209,2113.86
1488,634,350,9,2025-04-16 16:45:32.493666,1855.98
1489,762,416,9,2025-02-13 07:58:31.289268,3050.73
1490,586,430,1,2025-09-01 16:09:29.891744,314.47
1491,168,384,7,2025-06-19 17:07:12.248822,1871.59
1492,512,321,3,2025-10-18 21:14:16.841031,456.12
1493,937,367,3,2025-06-03 02:42:44.468428,532.05
1494,597,199,5,2025-04-14 00:01:27.244912,103.9
1495,787,359,9,2025-01-13 19:12:38.358667,2843.1
1496,523,96,2,2025-08-13 17:27:18.031782,503.26
1497,30,39,8,2025-03-04 10:23:10.672447,3382.64
1498,746,166,7,2025-09-10 20:50:29.624733,3173.45
1499,773,448,2,2025-08-09 09:22:22.864182,689.76
1500,182,186,3,2025-04-13 07:06:38.054429,1245.06
1501,81,36,3,2025-09-23 20:50:05.528620,1184.49
1502,903,87,4,2025-06-23 02:38:13.724334,1290.72
1503,82,138,6,2025-03-05 03:16:04.241312,695.76
1504,232,111,7,2025-02-12 07:45:50.494406,2654.26
1505,912,13,3,2025-06-23 22:50:16.670985,204.9
1506,56,27,6,2025-06-21 11:25:02.539428,2160.96
1507,481,113,5,2025-01-29 17:07:10.748460,385.2
1508,873,347,6,2025-08-04 23:33:46.264971,706.5
1509,5,368,2,2025-09-08 00:27:15.006439,625.88
1510,541,284,9,2025-06-14 12:28:26.986892,3010.77
1511,332,187,8,2025-06-10 17:21:27.171895,3257.12
1512,879,43,6,2025-07-20 09:03:09.559453,2460.18
1513,687,266,1,2025-06-25 01:15:31.600135,260.53
1514,663,48,7,2025-02-11 10:41:21.356124,633.43
1515,787,359,9,2025-05-03 04:40:52.578314,2843.1
1516,382,323,6,2025-10-19 23:59:31.608748,901.02
1517,132,479,3,2025-10-30 21:42:30.881492,1284.24
1518,543,108,5,2025-05-20 10:21:43.744393,162.1
1519,480,75,9,2025-06-04 20:18:12.951672,4063.86
1520,267,38,4,2025-06-29 18:31:37.378093,713.48
1521,172,340,1,2025-06-16 12:01:08.580228,318.27
1522,996,404,5,2025-03-17 04:06:33.270264,2163.15
1523,346,291,6,2025-08-19 15:35:00.552199,1320.42
1524,944,13,8,2025-03-28 13:29:53.178694,546.4
1525,370,106,5,2024-11-20 06:48:43.183210,1428.25
1526,583,422,5,2025-08-01 17:07:53.620461,1695.2
1527,264,354,1,2025-08-26 18:43:57.016900,154.46
1528,189,227,5,2024-12-16 09:51:27.587433,1755.75
1529,292,185,7,2025-06-13 04:13:07.518289,952.07
1530,369,76,3,2025-10-03 03:46:59.521097,1316.67
1531,894,96,8,2024-11-10 00:07:14.191982,2013.04
1532,853,469,9,2025-04-30 09:38:42.783035,3929.13
1533,335,167,7,2025-09-22 05:32:48.623239,1961.75
1534,310,57,4,2025-05-10 15:45:22.475820,1603.08
1535,341,108,2,2024-12-27 03:20:51.740028,64.84
1536,456,485,2,2025-02-21 07:54:37.903476,306.8
1537,451,260,6,2025-04-15 19:25:09.207780,2953.02
1538,309,90,5,2025-02-19 16:48:36.805946,819.4
1539,335,34,5,2025-10-13 05:37:06.529914,106.8
1540,62,85,3,2025-09-03 10:10:56.464602,1488.75
1541,673,245,8,2025-04-29 10:49:41.449016,2789.52
1542,448,473,5,2024-12-31 16:34:05.762578,2319.65
1543,924,88,6,2025-01-20 09:58:35.801497,2211.3
1544,969,306,7,2025-04-27 18:11:58.044355,1981.07
1545,852,98,4,2025-03-27 12:19:49.209476,507.4
1546,687,98,7,2024-11-11 16:06:12.637694,887.95
1547,78,100,7,2024-12-26 15:32:54.011260,1397.34
1548,563,41,2,2025-03-17 15:38:49.501926,578.36
1549,961,84,4,2025-07-21 16:45:55.776905,1864.16
1550,692,203,3,2025-04-23 23:42:18.733933,611.43
1551,217,248,3,2025-08-13 02:38:32.596628,138.21
1552,951,175,2,2025-03-13 11:59:01.936681,747.08
1553,431,431,3,2025-02-12 21:37:05.393577,367.71
1554,936,132,8,2025-07-28 00:58:49.988024,1363.6
1555,449,255,2,2025-07-10 01:09:52.550563,715.68
1556,199,166,4,2025-03-20 01:53:29.533046,1813.4
1557,772,392,5,2025-02-16 15:11:16.341658,1593.75
1558,413,271,4,2025-10-22 09:46:08.874391,1133.52
1559,262,234,7,2025-05-20 14:47:22.742921,1502.13
1560,425,247,3,2025-04-27 03:00:42.288862,986.91
1561,963,482,2,2025-08-11 13:22:10.517495,296.44
1562,303,492,5,2025-02-15 18:31:56.866016,592.45
1563,840,19,3,2025-01-29 10:47:58.949412,744.24
1564,647,359,8,2025-02-19 19:53:57.804832,2527.2
1565,472,148,9,2025-10-27 08:33:28.426901,1877.58
1566,732,46,7,2025-10-10 06:33:26.838883,138.04
1567,790,44,8,2025-09-14 14:41:37.959510,1101.68
1568,190,474,5,2025-05-16 05:18:51.891536,1884.1
1569,565,135,2,2024-11-08 05:11:58.082057,386.42
1570,510,420,3,2025-01-11 06:59:24.754157,168.84
1571,685,281,2,2025-01-03 16:10:10.648680,337.5
1572,598,129,8,2025-03-23 21:31:30.598716,408.0
1573,438,463,8,2025-08-22 11:15:56.782326,1044.48
1574,195,35,3,2025-06-03 22:27:14.679573,926.07
1575,372,93,5,2025-07-24 20:09:46.281942,1158.55
1576,285,370,3,2025-08-28 18:04:39.494440,486.48
1577,742,65,4,2024-11-25 04:01:32.816559,1642.4
1578,454,118,3,2025-03-19 07:38:31.379170,494.28
1579,958,477,7,2025-06-21 18:04:30.117712,999.81
1580,792,302,6,2025-10-17 03:05:45.375305,2994.84
1581,743,389,2,2025-09-17 06:41:47.378076,818.56
1582,296,419,4,2025-08-09 01:19:27.971020,1802.84
1583,442,298,1,2025-06-05 03:09:03.466732,188.15
1584,430,266,3,2024-11-26 19:35:22.070693,781.59
1585,577,312,7,2025-10-02 02:28:51.660050,3006.57
1586,542,143,5,2025-06-01 10:32:17.753013,610.1
1587,149,7,5,2025-05-19 18:29:58.099180,725.55
1588,204,296,3,2025-06-11 08:49:40.561379,118.02
1589,590,375,9,2025-07-04 10:51:39.871717,1878.48
1590,217,342,5,2025-01-22 09:39:05.371777,1243.5
1591,220,413,5,2025-11-05 00:33:25.786988,556.85
1592,791,153,9,2025-06-03 12:18:16.989535,4207.95
1593,150,127,8,2025-07-24 08:33:41.599348,694.72
1594,166,307,3,2025-01-21 13:10:30.769652,407.52
1595,843,348,3,2024-12-16 04:19:01.332028,534.93
1596,196,137,6,2025-08-02 22:41:59.275090,668.04
1597,742,127,3,2025-08-29 21:47:36.567993,260.52
1598,472,40,8,2025-03-15 10:38:30.126125,309.2
1599,497,40,7,2025-07-18 14:39:18.599943,270.55
1600,588,162,1,2025-03-06 14:57:48.441179,194.14
1601,334,67,1,2025-05-11 14:30:09.276377,310.95
1602,30,172,6,2025-10-16 06:18:28.074987,123.36
1603,326,426,2,2025-10-11 05:03:15.428883,220.34
1604,353,433,4,2024-11-11 02:24:25.334050,1914.28
1605,601,443,5,2025-04-28 00:18:25.139031,1698.5
1606,956,30,1,2025-06-24 03:44:51.871905,79.76
1607,911,111,3,2025-07-14 14:59:28.013973,1137.54
1608,420,251,9,2025-08-17 06:53:44.478174,328.59
1609,684,461,2,2025-01-26 00:33:13.348018,936.86
1610,64,219,7,2025-06-11 13:15:37.590480,843.85
1611,59,298,7,2025-01-09 16:46:45.468710,1317.05
1612,743,391,9,2025-04-30 01:17:59.912532,1005.03
1613,118,354,8,2025-08-10 10:41:54.648555,1235.68
1614,576,164,8,2025-08-11 02:46:00.687665,1591.36
1615,646,220,1,2024-12-13 08:20:25.508210,465.95
1616,90,422,1,2025-01-03 00:48:42.326728,339.04
1617,53,360,5,2025-02-26 09:12:41.991819,177.45
1618,570,402,1,2025-07-13 02:12:06.978656,444.56
1619,889,172,2,2025-04-24 23:43:47.034767,41.12
1620,344,94,2,2025-07-08 08:21:59.050088,156.7
1621,998,139,3,2025-07-15 20:23:44.039634,1331.7
1622,147,270,9,2025-05-25 08:00:03.310247,2634.93
1623,877,272,7,2025-11-04 09:44:27.494873,886.69
1624,962,108,6,2025-10-31 09:06:27.076443,194.52
1625,108,189,2,2025-11-06 06:40:29.404823,332.64
1626,705,244,8,2024-12-08 16:39:38.485480,679.6
1627,576,201,2,2025-06-18 16:46:09.525229,96.28
1628,408,201,5,2025-07-27 04:41:01.742213,240.7
1629,470,127,3,2025-03-23 00:54:50.740657,260.52
1630,951,427,6,2025-01-30 00:48:44.721795,2632.02
1631,14,186,8,2025-09-25 23:36:38.061571,3320.16
1632,112,184,9,2024-12-24 01:53:29.898831,1804.23
1633,944,232,8,2025-08-30 02:08:44.014246,2941.28
1634,98,223,2,2025-04-14 16:45:03.527977,580.2
1635,379,96,7,2025-08-13 21:54:38.762549,1761.41
1636,356,309,7,2025-08-08 08:46:50.321631,2363.34
1637,898,428,4,2025-08-14 15:22:01.474572,645.92
1638,385,80,5,2025-10-14 23:55:33.422732,751.85
1639,659,228,4,2025-01-24 06:07:43.320817,302.44
1640,7,59,4,2025-09-19 18:44:34.682738,1355.08
1641,912,411,1,2025-04-25 05:15:03.591696,467.91
1642,536,264,3,2025-01-09 19:38:44.058284,133.74
1643,867,33,7,2025-01-21 16:33:28.937104,3025.61
1644,415,299,5,2025-05-11 09:52:22.148886,1405.55
1645,245,471,6,2025-10-16 23:36:36.825775,909.54
1646,63,78,6,2025-01-19 06:47:43.966168,1495.2
1647,657,211,3,2025-09-20 17:51:06.421342,737.67
1648,171,496,2,2025-05-28 14:46:05.427582,504.26
1649,458,186,8,2025-07-12 18:42:40.564814,3320.16
1650,823,428,7,2025-07-21 03:25:33.842436,1130.36
1651,264,481,8,2025-02-21 19:40:44.071433,3304.72
1652,649,118,7,2025-01-23 04:12:51.490057,1153.32
1653,401,312,5,2024-11-14 21:16:10.530520,2147.55
1654,791,55,8,2025-07-16 15:17:07.509488,1249.12
1655,376,129,4,2025-07-12 02:42:42.104874,204.0
1656,934,193,7,2024-12-11 10:35:04.678577,951.58
1657,270,439,6,2025-05-22 12:14:38.137127,1933.92
1658,678,263,3,2024-12-16 04:00:43.521750,87.18
1659,603,406,9,2025-07-30 21:39:05.930324,3755.07
1660,279,219,9,2025-04-13 20:33:27.122110,1084.95
1661,904,497,2,2025-08-29 21:19:15.998190,799.16
1662,467,238,1,2025-09-04 20:34:42.770432,339.53
1663,865,122,5,2025-03-06 13:52:14.571027,255.3
1664,44,439,9,2025-05-20 21:23:54.739773,2900.88
1665,405,382,4,2025-05-31 07:54:22.223065,1298.32
1666,440,243,8,2024-11-20 21:52:46.209561,829.36
1667,868,332,1,2024-11-23 13:35:30.099380,438.27
1668,897,176,6,2025-07-12 17:10:14.286817,1700.04
1669,820,353,2,2024-12-08 06:56:33.599737,114.34
1670,246,186,6,2025-10-20 18:54:38.965985,2490.12
1671,61,103,9,2025-09-20 09:06:17.131189,1856.43
1672,910,441,9,2025-03-23 04:05:30.856421,4451.67
1673,663,48,8,2025-09-19 21:58:34.824999,723.92
1674,544,24,5,2025-02-23 06:41:05.147894,1628.5
1675,663,483,4,2024-12-20 03:30:26.479350,361.6
1676,818,433,6,2025-03-04 08:57:02.259511,2871.42
1677,671,167,8,2025-03-31 09:12:59.746522,2242.0
1678,755,449,1,2025-07-23 23:48:18.605841,130.27
1679,896,442,6,2025-09-28 17:12:59.465859,825.06
1680,86,283,3,2025-10-02 10:06:30.128165,1489.92
1681,761,44,9,2025-02-06 03:11:31.775277,1239.39
1682,429,7,2,2025-03-23 09:06:33.046456,290.22
1683,129,167,3,2025-10-01 13:27:03.574914,840.75
1684,969,294,1,2025-10-15 17:23:31.978991,302.22
1685,88,135,7,2025-05-09 13:07:07.585467,1352.47
1686,839,167,8,2025-01-05 11:05:36.167567,2242.0
1687,838,245,6,2025-02-19 03:13:17.402683,2092.14
1688,182,462,1,2025-04-13 15:34:50.495107,368.29
1689,495,372,9,2025-05-30 11:24:27.083492,2670.3
1690,678,152,9,2025-09-17 22:02:54.004181,2701.62
1691,939,72,6,2025-11-06 11:06:28.669515,1097.1
1692,259,422,3,2025-09-10 16:49:52.375495,1017.12
1693,132,284,3,2025-09-22 06:53:31.006020,1003.59
1694,466,488,4,2025-07-24 13:15:17.322340,1217.32
1695,227,186,9,2025-09-07 11:01:04.410411,3735.18
1696,970,20,6,2024-11-09 02:06:24.849215,187.44
1697,321,394,4,2025-02-28 15:46:59.643564,1505.4
1698,346,492,7,2025-06-14 11:51:47.364962,829.43
1699,810,269,5,2024-12-28 04:48:34.001533,604.45
1700,131,78,2,2025-01-08 02:33:24.707084,498.4
1701,183,26,7,2024-12-31 12:01:16.608135,1396.08
1702,645,283,2,2025-03-06 14:17:42.608393,993.28
1703,98,472,7,2025-05-31 11:27:21.099234,2578.94
1704,805,381,1,2025-07-18 22:05:17.863064,15.52
1705,354,335,8,2025-01-31 08:34:30.581463,956.72
1706,962,401,7,2025-07-02 07:00:36.955567,1554.07
1707,990,496,4,2025-08-18 20:59:38.755424,1008.52
1708,220,429,3,2025-01-10 17:42:38.351213,56.37
1709,827,8,4,2025-06-05 00:29:05.236933,1425.24
1710,308,171,4,2025-03-13 20:54:04.635072,594.56
1711,460,201,6,2025-08-24 08:40:09.383364,288.84
1712,28,307,5,2025-07-21 16:19:26.443202,679.2
1713,880,335,3,2025-08-12 05:00:48.831077,358.77
1714,523,361,6,2025-09-16 10:55:28.166660,198.12
1715,916,148,1,2025-02-15 12:11:48.812103,208.62
1716,812,77,3,2025-11-01 03:54:01.284352,948.33
1717,510,484,3,2025-09-26 11:11:45.937379,1223.1
1718,943,436,3,2025-04-15 16:16:43.568236,428.7
1719,660,410,2,2025-10-04 07:34:22.982296,459.38
1720,86,54,9,2024-12-21 19:25:10.887433,3307.32
1721,352,49,5,2025-01-14 18:18:57.615483,2180.3
1722,695,26,6,2025-05-06 02:59:25.196195,1196.64
1723,284,44,3,2025-08-04 14:44:09.251112,413.13
1724,983,30,7,2025-08-25 06:36:04.826977,558.32
1725,391,87,4,2024-12-11 17:10:32.099275,1290.72
1726,48,309,1,2025-11-05 05:48:40.401410,337.62
1727,259,364,1,2025-02-03 09:59:52.642233,490.49
1728,754,110,9,2025-02-18 16:33:55.086083,2372.22
1729,812,343,5,2025-03-20 15:49:55.998801,2451.85
1730,660,424,4,2025-02-01 09:14:23.521349,335.6
1731,100,71,8,2025-06-03 01:04:26.471583,2842.8
1732,82,391,9,2025-04-26 15:24:08.836483,1005.03
1733,750,476,2,2025-09-13 12:36:37.532098,737.64
1734,371,302,3,2025-10-05 23:32:24.299494,1497.42
